generation,best_score,mean_score,median_score,elite_median_score,worst_score,best_turns,median_turns,worst_turns,best_food_eaten,best_sc_survival,best_sc_towards,best_sc_against,best_sc_ate,best_sc_bomb
1399,1757.09,594.2413,511.8083,517.9767,-0.91,3820,1112.8,3,127.33333333333333,114.59,2314.0,-752.833,636.667,-555.333
1400,2913.09,453.9903,320.3083,540.64,-1.41,7103,710.5,3,198.0,213.09,4218.333,-1442.333,990.0,-1066.0
1401,2179.06,598.3526,578.5433,555.985,-1.41,4890,1263.5,3,160.0,142.56,2871.0,-940.5,800.0,-694.0
1402,2260.6267,521.4695,418.1933,391.4417,-0.41,5249,908.5,3,158.66666666666666,157.46,3142.333,-1053.167,793.333,-779.333
1403,2184.1033,524.3209,382.8817,940.8167,-1.41,4759,916.0,3,157.0,142.77,2887.0,-936.0,785.0,-694.667
1404,1820.64,441.3613,364.0283,788.775,-1.41,4221,824.7,3,126.66666666666667,126.64,2532.0,-844.667,633.333,-626.667
1405,1886.0367,571.9138,531.1317,592.0567,-0.41,4296,1182.2,3,130.33333333333334,128.87,2593.333,-851.167,651.667,-636.667
1406,1882.05,610.1622,607.3983,714.6683,-1.41,4418,1318.7,3,131.0,132.55,2640.0,-889.167,655.0,-656.333
1407,1414.0167,513.4175,431.2567,584.545,18.24,3128,957.0,41,105.33333333333333,93.85,1876.0,-626.167,526.667,-456.333
1408,1686.7067,404.346,308.0,648.0167,-1.41,3701,624.0,3,126.0,111.04,2225.333,-738.0,630.0,-541.667
1409,2163.85,496.5437,336.3617,675.75,2.1767,4912,706.5,17,153.66666666666666,147.35,2952.0,-979.833,768.333,-724.0
1410,1848.7667,512.5135,358.7667,565.96,-1.41,4037,769.8,3,137.33333333333334,121.1,2433.333,-801.667,686.667,-590.667
1411,2018.0833,486.5749,419.505,537.485,9.71,4358,947.2,40,145.0,130.75,2651.667,-853.333,725.0,-636.0
1412,1880.0033,495.2781,461.8967,607.255,-1.7767,4189,1075.3,3,131.33333333333334,125.67,2540.333,-824.333,656.667,-618.333
1413,2164.93,543.2555,463.7367,606.8283,-1.41,4648,1044.0,3,151.33333333333334,139.43,2850.0,-898.833,756.667,-682.333
1414,1486.29,426.4415,344.2583,507.8617,-1.41,3426,837.7,3,104.66666666666667,102.79,2053.333,-686.5,523.333,-506.667
1415,2107.8967,628.3714,531.97,766.3867,-1.41,4574,1165.5,3,148.0,137.23,2791.0,-891.667,740.0,-668.667
1416,1892.1033,662.3154,579.41,775.6733,-0.91,4059,1222.0,3,132.33333333333334,121.77,2487.0,-786.0,661.667,-592.333
1417,3217.9467,588.6876,457.395,767.0083,-1.41,6926,1064.3,3,230.33333333333334,207.78,4224.333,-1350.833,1151.667,-1015.0
1418,1951.36,532.1498,457.9783,688.455,-1.41,4012,1011.0,3,139.0,120.36,2482.0,-765.0,695.0,-581.0
1419,2261.07,408.5634,307.475,703.2717,-0.91,5119,737.8,3,160.0,153.57,3082.0,-1018.5,800.0,-756.0
1420,2519.8833,467.6897,334.1917,570.8583,-0.41,5718,649.2,3,177.0,171.55,3440.333,-1139.0,885.0,-838.0
1421,2033.9867,454.4217,354.4417,748.1683,-1.41,4377,783.5,3,148.66666666666666,131.32,2654.667,-861.333,743.333,-634.0
1422,1483.6067,456.4244,376.3667,580.23,-0.41,3615,871.2,3,101.0,108.44,2149.0,-732.833,505.0,-546.0
1423,1783.3667,563.9853,571.115,765.555,-1.41,4340,1277.2,3,121.33333333333333,130.2,2579.667,-880.167,606.667,-653.0
1424,1813.2533,664.467,577.4517,550.88,53.4433,4564,1293.5,170,120.66666666666667,136.92,2694.667,-934.667,603.333,-687.0
1425,2294.8333,629.0627,523.8667,1029.9367,-0.91,5067,1226.0,3,165.33333333333334,152.0,3063.0,-1001.833,826.667,-745.0
1426,2252.2867,729.6773,600.0033,1088.8483,17.28,4921,1384.5,75,163.33333333333334,147.62,2980.0,-970.333,816.667,-721.667
1427,2061.87,408.4103,327.4567,660.2617,-1.41,4612,720.7,3,150.33333333333334,138.37,2772.0,-920.167,751.667,-680.0
1428,2012.8533,631.6733,589.925,922.72,-0.91,4284,1497.3,3,147.33333333333334,128.52,2608.667,-837.667,736.667,-623.333
1429,1733.2233,541.5804,430.0933,808.1783,-1.41,3946,985.8,3,124.0,118.39,2366.667,-789.833,620.0,-582.0
1430,2326.5667,504.9785,394.5917,729.2283,-0.91,5680,819.3,3,161.33333333333334,170.4,3363.667,-1158.167,806.667,-856.0
1431,2275.8233,523.0255,413.1483,675.1883,-1.41,5083,908.2,3,158.33333333333334,152.49,3079.0,-1002.0,791.667,-745.333
1432,2456.8167,486.7385,360.5233,770.6467,0.24,5238,788.3,8,174.0,157.15,3209.0,-1014.667,870.0,-764.667
1433,1959.4467,590.4645,475.0983,835.3567,-1.41,4509,969.3,3,138.0,135.28,2704.333,-902.5,690.0,-667.667
1434,2366.6667,606.1601,462.3633,1006.7417,-1.41,5383,1024.7,3,167.33333333333334,161.5,3236.333,-1073.5,836.667,-794.333
1435,3408.73,557.9017,451.965,818.0833,-1.41,8108,972.5,3,233.66666666666666,243.23,4842.0,-1632.833,1168.333,-1212.0
1436,2265.6367,557.3103,393.4083,720.4633,16.5733,5016,845.0,58,168.33333333333334,150.47,3008.667,-1003.5,841.667,-731.667
1437,2196.5833,556.9047,434.89,548.7567,-1.41,4708,921.2,3,158.33333333333334,141.25,2868.333,-920.0,791.667,-684.667
1438,1984.7967,630.8309,553.715,813.0033,-1.41,4404,1175.7,3,139.33333333333334,132.13,2675.0,-864.667,696.667,-654.333
1439,1474.88,521.7475,463.3417,755.9,-0.91,3029,1001.8,3,113.33333333333333,90.88,1846.0,-591.667,566.667,-437.0
1440,1554.2267,549.0259,504.935,520.355,4.11,3457,1150.3,35,108.0,101.06,2063.0,-652.833,540.0,-497.0
1441,2030.36,577.1391,493.24,604.585,-0.41,4512,1074.8,3,139.33333333333334,135.36,2746.667,-882.667,696.667,-665.667
1442,2933.6167,606.2098,466.165,987.4233,-1.41,6532,1077.8,3,207.66666666666666,195.95,3952.333,-1289.667,1038.333,-963.333
1443,1359.67,505.6309,418.6283,593.605,-1.41,3222,909.8,3,91.66666666666667,96.67,1931.0,-645.667,458.333,-480.667
1444,1903.0367,478.5935,405.7917,580.3383,-1.41,4229,929.2,3,136.33333333333334,126.87,2552.667,-838.167,681.667,-620.0
1445,2471.87,563.1778,415.78,683.8533,-1.41,5946,849.0,3,172.33333333333334,178.37,3528.0,-1208.833,861.667,-887.333
1446,1783.04,526.1956,384.3217,740.1817,-0.91,3985,957.8,3,128.0,119.54,2401.0,-791.833,640.0,-585.667
1447,1656.55,579.1373,456.88,956.0667,-0.91,4110,1013.0,3,115.66666666666667,114.55,2293.0,-762.667,578.333,-566.667
1448,2018.4933,583.5825,463.735,632.42,-0.41,4672,1019.7,3,142.33333333333334,140.16,2800.0,-936.0,711.667,-697.333
1449,2099.69,486.2512,385.1767,542.1933,-1.41,5073,966.5,3,142.33333333333334,152.19,3020.667,-1026.167,711.667,-758.667
1450,2256.13,597.2935,440.835,703.3883,7.3667,5271,999.2,40,151.33333333333334,158.13,3175.0,-1048.0,756.667,-785.667
