generation,best_score,mean_score,median_score,elite_median_score,worst_score,best_turns,median_turns,worst_turns,best_food_eaten,best_sc_survival,best_sc_towards,best_sc_against,best_sc_ate,best_sc_bomb
64,519.2167,149.2715,96.76,75.9967,5.3033,1468,267.5,32,34.333333333333336,44.05,841.333,-313.5,171.667,-224.333
65,853.52,215.1889,151.7117,100.3083,4.88,1984,385.7,29,57.0,59.52,1198.667,-392.667,285.0,-297.0
66,568.6833,200.4103,173.83,121.285,3.4967,1345,437.3,28,42.333333333333336,40.35,791.0,-277.0,211.667,-197.333
67,662.1867,232.0381,194.2483,182.8833,8.2967,1717,499.5,54,45.0,51.52,1002.667,-357.333,225.0,-259.667
68,842.6133,205.4195,174.0067,161.6,2.87,2059,471.0,12,58.333333333333336,61.78,1218.333,-420.5,291.667,-308.667
69,477.0,140.015,85.9383,164.015,-1.41,1184,286.8,3,33.333333333333336,35.5,696.333,-243.5,166.667,-178.0
70,411.9533,163.9019,140.5967,242.08,1.6767,1087,383.7,8,26.666666666666668,32.62,636.667,-225.333,133.333,-165.333
71,697.88,169.3124,132.7067,132.7067,2.5433,1696,318.3,13,49.666666666666664,50.88,1000.667,-347.667,248.333,-254.333
72,726.9867,214.1605,182.535,141.3,4.3567,1794,483.2,40,50.666666666666664,53.82,1059.0,-367.5,253.333,-271.667
73,529.2533,175.5571,166.2517,201.4383,3.02,1247,453.0,17,37.333333333333336,37.42,743.667,-251.833,186.667,-186.667
74,605.32,183.4388,139.3233,133.9883,-1.41,1594,381.3,3,39.333333333333336,47.82,933.667,-330.167,196.667,-242.667
75,677.7433,160.1087,110.7433,122.995,1.09,1522,288.3,3,47.333333333333336,44.41,902.333,-289.0,236.667,-216.667
76,468.55,140.7126,97.28,168.1833,-0.41,1118,277.5,3,34.0,32.55,646.333,-219.333,170.0,-161.0
77,510.8967,161.5699,145.3033,125.6333,-1.41,1174,371.3,3,36.333333333333336,35.23,703.667,-235.333,181.667,-174.333
78,555.87,166.8155,116.3567,159.125,3.6067,1462,273.0,19,36.666666666666664,43.87,854.333,-304.0,183.333,-221.667
79,603.55,146.6848,117.92,194.52,0.59,1435,295.5,3,42.666666666666664,43.05,852.0,-291.5,213.333,-213.333
80,902.1967,194.2809,137.7783,159.2533,-0.2833,2168,364.7,3,61.0,65.03,1294.667,-436.5,305.0,-326.0
81,1001.9067,204.6505,170.6467,215.3233,2.2,2525,437.8,23,65.0,75.74,1496.333,-514.167,325.0,-381.0
82,796.8133,195.7861,162.465,169.4467,-1.41,1866,360.0,3,55.666666666666664,55.98,1115.0,-375.5,278.333,-277.0
83,665.8933,191.4779,159.4833,193.77,-6.9,1635,395.8,21,45.666666666666664,49.06,968.333,-333.5,228.333,-246.333
84,618.21,197.0823,147.675,209.04,-2.3233,1746,446.0,14,44.666666666666664,45.21,886.333,-310.333,223.333,-226.333
85,464.01,135.4029,111.0,207.5867,-1.41,1084,295.5,3,34.333333333333336,32.51,642.0,-220.833,171.667,-161.333
86,647.6433,203.8303,198.64,220.1167,4.0433,1494,483.0,24,47.0,44.81,892.0,-300.833,235.0,-223.333
87,550.0133,144.3157,99.305,178.7683,-1.41,1406,279.0,3,37.0,42.18,826.333,-289.833,185.0,-213.667
88,512.8767,161.475,144.6317,168.0933,1.2567,1337,383.7,3,36.666666666666664,37.21,732.333,-254.0,183.333,-186.0
89,660.6233,196.5017,202.925,226.0717,-0.91,1610,497.5,3,47.333333333333336,48.29,947.0,-331.333,236.667,-240.0
90,714.0033,186.2826,120.9233,266.615,3.8567,1706,385.3,27,47.666666666666664,51.17,1022.667,-341.5,238.333,-256.667
91,600.3533,183.6915,157.8833,223.94,-0.41,1434,352.8,3,41.333333333333336,43.02,855.333,-289.333,206.667,-215.333
92,710.2433,215.686,186.5283,362.28,-1.41,1666,520.8,3,52.333333333333336,48.41,963.333,-325.167,261.667,-238.0
93,730.18,186.0381,157.0467,286.6383,-1.41,1706,404.3,3,57.0,51.18,998.667,-353.667,285.0,-251.0
94,550.4167,141.0866,80.295,236.3233,-0.91,1225,274.5,3,37.666666666666664,36.75,747.0,-239.0,188.333,-182.667
95,624.0733,194.1173,171.4467,302.9583,4.1633,1491,445.5,11,44.0,44.74,884.667,-303.333,220.0,-222.0
96,563.42,170.6159,145.79,192.78,1.6767,1397,370.3,24,38.666666666666664,41.92,823.667,-286.833,193.333,-208.667
97,731.15,214.8785,187.1567,197.9433,4.4067,1738,478.2,39,51.333333333333336,52.15,1035.667,-351.333,256.667,-262.0
98,704.7833,217.1284,171.865,280.8817,1.95,1665,453.3,13,46.0,49.95,1004.0,-330.5,230.0,-248.667
99,897.4567,207.3433,150.655,162.5233,6.3267,2160,365.3,22,63.333333333333336,64.79,1278.333,-440.667,316.667,-321.667
100,736.2167,202.1317,163.1467,229.915,-1.41,1735,401.5,3,54.333333333333336,52.05,1024.667,-355.167,271.667,-257.0
101,890.81,236.1945,181.3417,282.255,10.8033,2144,455.3,66,61.333333333333336,64.31,1276.0,-433.833,306.667,-322.333
102,882.17,203.8561,145.295,384.73,-1.41,2022,377.8,3,65.33333333333333,60.67,1204.0,-409.167,326.667,-300.0
103,757.4767,202.3454,167.6183,227.355,-1.41,1794,405.7,3,55.333333333333336,53.81,1061.0,-366.333,276.667,-267.667
104,596.4933,182.1887,152.43,229.5833,-0.91,1421,435.0,3,40.666666666666664,41.16,828.0,-272.0,203.333,-204.0
105,514.6433,197.3357,198.015,268.0567,0.21,1177,499.3,7,37.666666666666664,35.31,701.667,-237.667,188.333,-173.0
106,641.8633,138.5617,105.83,145.5817,1.3033,1468,288.8,18,46.333333333333336,44.03,878.0,-294.833,231.667,-217.0
107,681.56,203.2714,146.9233,386.535,-0.91,1592,407.2,3,49.666666666666664,46.06,921.0,-307.167,248.333,-226.667
